transaction_id,customer_id,date,amount,category,type,balance
40afbf3f-3df5-4967-8d86-70bda2224f96,1289,2024-08-06,1184.42,Utilities,Internet Banking,20265.34
713f8f8c-ec8b-4537-98ab-4778143b45e3,1407,2024-08-06,5090.78,Travel and vacations,UPI,50354.37
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,1655,2024-08-06,6590.21,Insurance premiums,ATM,73870.14
d47d577b-fa5a-41ca-859d-d55d4b943e30,1692,2024-08-06,7209.88,Healthcare,Mobile Banking,28850.33
90422eb7-8b04-4f53-a639-49d447c68688,1585,2024-08-06,7809.31,Rent/EMI,Mobile Wallet,22524.43
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,1836,2024-08-06,915.48,Utilities,Mobile Wallet,81282.95
bba205ca-3dba-4da8-9844-f9fc114b9547,1542,2024-08-06,7235.82,Clothing and accessories,Credit Card,2205.69
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,1838,2024-08-07,6472.16,Fuel and transportation,Debit Card,10729.05
11e9cdaa-6e69-41a3-9d3d-9e563270e4fa,1545,2024-08-07,4312.36,Education fees,ATM,50843.1
24acb722-e052-4739-8d40-6f1b3ca5be29,1575,2024-08-07,6950.93,Savings and investments,Mobile Wallet,36004.14
96fc734d-a003-4d28-8a8f-3653c9af18f8,1112,2024-08-07,6627.52,Groceries and household essentials,Debit Card,1978.6
53f28f11-147f-4570-9a43-db54523ae993,1609,2024-08-07,3997.2,Education fees,ATM,63595.23
49c8a43f-7ed7-4ed7-b194-990b6961929e,1362,2024-08-07,8742.39,Insurance premiums,Mobile Wallet,91626.45
505cc686-9f87-4ce7-9487-fd4febb7a385,1349,2024-08-07,175.89,Insurance premiums,Mobile Wallet,49275.07
cd4f8b2b-899a-4252-81e1-b94a78883058,1271,2024-08-07,8532.2,Utilities,Debit Card,80855.89
aec76a82-148b-4376-a02a-4e5760a399d4,1514,2024-08-07,3249.96,Dining and entertainment,Debit Card,3093.27
1c24220e-2cab-47e7-8c6b-66e5402adf9c,1511,2024-08-07,5201.57,Clothing and accessories,ATM,26546.78
7bb3447b-e9aa-444b-9dd4-3675ef145064,1103,2024-08-07,7868.17,Clothing and accessories,Credit Card,87850.41
b2cf952d-a7f3-43b3-b7ba-f55e4f6b58c8,1119,2024-08-07,6818.94,Donations and religious offerings,Mobile Banking,49138.38
d1682e09-f1f7-4904-9307-5157d8c128e7,1744,2024-08-08,9146.03,Utilities,ATM,39115.87
560c95ee-638c-454c-876e-2bba7c5308bf,1185,2024-08-08,9969.61,Insurance premiums,UPI,81517.37
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,1602,2024-08-08,5847.64,Utilities,ATM,56487.03
50018b7b-6d40-47f4-9003-2b3518578baf,1042,2024-08-08,8261.1,Groceries and household essentials,ATM,5023.45
0fe76149-3c7e-4368-b159-48475c0b9b10,1381,2024-08-08,4611.66,Donations and religious offerings,ATM,58286.68
3a9aca5e-1761-42ed-869f-14f140181c6e,1332,2024-08-09,3840.0,Savings and investments,Mobile Banking,29842.33
5efa9c5b-7421-4f46-a37e-4b0122bae10e,1527,2024-08-09,4012.33,Clothing and accessories,Internet Banking,25704.72
da330aa1-541c-4fcd-9a0d-4a5f148f8b74,1875,2024-08-09,948.45,Savings and investments,Mobile Banking,38756.01
5e5ba13d-746c-4b77-9fa3-82e8895ccd99,1680,2024-08-09,6698.74,Clothing and accessories,Credit Card,7234.09
bcae8081-bdf0-40aa-b0b5-156bb82c9074,1824,2024-08-09,1254.5,Savings and investments,Mobile Wallet,4586.38
a561e1e9-17ec-489c-86c1-b6cbe99630f7,1352,2024-08-09,7018.83,Clothing and accessories,ATM,93490.99
608e149e-44b9-4602-8d31-812e30c36756,1301,2024-08-09,249.78,Dining and entertainment,ATM,7882.94
66245bfa-4fcc-439a-b683-d2e6337ea2df,1555,2024-08-09,656.53,Education fees,ATM,5489.16
765e6cb5-8f0d-4540-8ec7-d662905c7bdd,1926,2024-08-09,8480.39,Education fees,ATM,4748.28
d051267f-2c2a-434b-9e0b-7b01753659ef,1674,2024-08-09,2256.38,Education fees,Credit Card,83073.45
92cf6021-1f33-442d-89ac-908746015028,1012,2024-08-10,9869.48,Education fees,Debit Card,38990.41
6651529e-8268-490b-a438-25b559e4b671,1799,2024-08-10,9574.99,Groceries and household essentials,Mobile Wallet,3587.48
a0411612-2cd5-4759-a95d-2761bc36dc59,1718,2024-08-10,9489.55,Insurance premiums,Mobile Wallet,99431.17
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,1429,2024-08-10,6168.49,Groceries and household essentials,Debit Card,21005.12
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,1053,2024-08-10,6429.73,Education fees,Mobile Banking,93462.21
a7946320-8cf6-48b8-bfd2-38c33ee82983,1703,2024-08-11,8675.6,Healthcare,Mobile Banking,88224.56
3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,1311,2024-08-11,8272.55,Donations and religious offerings,Mobile Banking,4512.82
1dc1e7eb-711c-4673-8535-1a69dabf984e,1850,2024-08-11,7820.55,Rent/EMI,Debit Card,20214.24
e4e751de-57ff-41d9-89ce-44bd7c3f1add,1098,2024-08-11,1715.58,Clothing and accessories,Mobile Banking,1229.39
a8c01f05-c478-46f1-b88e-c318c16d83ed,1728,2024-08-11,8466.63,Utilities,Credit Card,8845.57
d25864f2-25d4-40fc-a154-2765d756ba9c,1079,2024-08-11,1370.36,Rent/EMI,Mobile Banking,68158.28
35c7936c-5b99-42c6-a61f-ecc00a368ce7,1236,2024-08-11,3861.2,Fuel and transportation,UPI,21788.31
89d7fd6c-ce77-4f00-acf2-7e7685197ff4,1104,2024-08-12,6987.07,Dining and entertainment,Mobile Wallet,68583.77
badcc32a-c159-4f53-8a0f-4efbedcd465e,1158,2024-08-12,1939.48,Rent/EMI,ATM,58128.44
ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,1638,2024-08-12,4001.67,Utilities,ATM,51395.61
2713582c-f41e-43ac-9fd2-31094140752c,1656,2024-08-12,7721.67,Dining and entertainment,UPI,21475.43
d4ffa666-75c8-490d-9e3d-750df296d9f0,1721,2024-08-12,2112.41,Donations and religious offerings,Internet Banking,32045.55
949cd8d4-8ed8-480d-84cf-ee39bf31c29f,1409,2024-08-12,9624.98,Dining and entertainment,Mobile Wallet,38878.69
ff4625af-bd20-463b-b275-b5f3d436a7a8,1003,2024-08-12,7470.75,Savings and investments,ATM,5006.34
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,1289,2024-08-13,3904.79,Education fees,UPI,59989.64
96add4df-adf7-4924-85b8-386b768b4f7e,1170,2024-08-13,1174.91,Donations and religious offerings,UPI,6335.32
4739cc7b-bff3-4c8d-83ff-3e9667213a70,1357,2024-08-13,2250.92,Rent/EMI,UPI,33522.41
35102852-b474-4349-89fc-2cd8c56bad4c,1193,2024-08-13,7491.04,Dining and entertainment,UPI,5929.63
620e99d3-3b33-43d8-a69c-d696236c7b87,1703,2024-08-13,2372.57,Dining and entertainment,Mobile Wallet,79229.15
d4578ad9-a867-4096-add8-77c89be71737,1669,2024-08-13,6741.58,Dining and entertainment,Mobile Banking,1313.65
bc20b9f2-4a9c-489e-91b3-0182f7fe604f,1940,2024-08-13,8129.48,Groceries and household essentials,Debit Card,22819.98
4dd8eb85-b04d-4376-b7fc-97031fd5a423,1658,2024-08-14,9642.06,Groceries and household essentials,Internet Banking,84806.21
f2311f17-9586-4a76-8511-55ffe7a37e81,1582,2024-08-14,9215.87,Healthcare,ATM,47135.45
ed6522b4-b5a5-48e6-b639-1f0428524385,1838,2024-08-14,8485.49,Insurance premiums,UPI,50180.67
b8d49848-702b-449f-98fd-d2b979e5c9aa,1670,2024-08-14,3176.67,Donations and religious offerings,Mobile Wallet,67953.93
9a6c0db9-5217-4c88-8ce9-53a722d90db3,1909,2024-08-14,6883.46,Fuel and transportation,Credit Card,99615.82
e17f29e1-7028-4046-89bc-473fed7bf656,1673,2024-08-14,4037.8,Fuel and transportation,UPI,63500.62
6c4a37ea-4906-47f2-b47b-6dbac8fe3ccd,1895,2024-08-14,4093.46,Savings and investments,UPI,15878.06
770c7798-37cc-463b-b2a0-345990604f62,1564,2024-08-14,1489.19,Rent/EMI,Mobile Banking,51069.97
4bbe4aff-9326-4ffd-9be4-bf5192698698,1924,2024-08-14,1697.11,Healthcare,ATM,41380.43
76f186ab-af47-4b49-8775-e395d49405f0,1814,2024-08-14,3999.12,Education fees,Internet Banking,46170.28
5c0a1feb-f7ea-466e-8a6c-af9b09697101,1505,2024-08-15,1533.99,Utilities,Mobile Wallet,51414.68
9aba0f15-b214-4062-be1a-963eea18d32c,1304,2024-08-15,2413.61,Groceries and household essentials,Internet Banking,57391.1
45f50c52-2e2f-4f77-8769-79d644777442,1110,2024-08-15,4337.73,Dining and entertainment,UPI,36894.88
c0986750-4741-4b48-b4ae-4abd36fce0ac,1323,2024-08-15,1231.13,Healthcare,UPI,65510.61
026b5383-a301-4c03-8e5d-8c6a79db7862,1852,2024-08-15,2047.23,Groceries and household essentials,Debit Card,3790.57
ab8cbf97-20b7-4785-902c-e0c154170a17,1826,2024-08-15,3116.29,Groceries and household essentials,Internet Banking,25818.49
ac09bdb7-9908-4e47-b249-f62c08987462,1206,2024-08-15,8074.13,Education fees,UPI,18157.26
0123a348-638a-4df6-adf7-2cd3979aa051,1820,2024-08-15,5751.7,Utilities,Mobile Wallet,50096.39
a23d4c2f-c2a7-4689-9933-918cfa745761,1536,2024-08-15,5251.34,Fuel and transportation,Credit Card,37598.77
a65ed389-b74d-4fb1-b2e7-06298fadc1a6,1284,2024-08-15,8103.83,Groceries and household essentials,Mobile Wallet,80679.02
f2bd92f2-9293-4705-8815-01473e00980e,1009,2024-08-15,130.22,Education fees,Mobile Wallet,12499.08
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,1258,2024-08-16,4770.24,Fuel and transportation,Debit Card,69671.61
3f6c21f7-0a05-47f0-ac2c-d22ba56895c6,1241,2024-08-16,668.14,Utilities,Internet Banking,31027.23
122c9a56-01d7-4256-b860-2ab696a402f2,1583,2024-08-16,2499.84,Savings and investments,ATM,62128.46
6a66c184-7de1-4f5d-af48-47f068bd075b,1623,2024-08-16,9163.31,Rent/EMI,Credit Card,40088.06
67884209-92ca-425a-ade5-93329364f3d0,1692,2024-08-16,7731.3,Donations and religious offerings,UPI,64509.26
116658ce-3b3f-4800-a175-a9c3d7b102a9,1894,2024-08-16,173.02,Donations and religious offerings,Mobile Banking,58963.82
49a22441-0ac4-4e85-8a5b-1aff257f7595,1014,2024-08-17,2658.74,Groceries and household essentials,ATM,94893.66
2314d0c8-09f6-4405-8b99-00340a4e2552,1787,2024-08-17,976.29,Clothing and accessories,UPI,28183.46
7d824264-1ba3-42e7-afa4-15e56d204496,1538,2024-08-17,4137.41,Insurance premiums,Mobile Wallet,57702.6
eec259dc-7f95-497c-a76a-a6ced50755d9,1424,2024-08-18,2768.01,Clothing and accessories,ATM,34844.7
de1e994a-c5a1-4f5c-ad05-b9125ab28d4a,1986,2024-08-18,4322.42,Fuel and transportation,Debit Card,28058.28
9a45693d-7227-490e-8e76-833a4baf0f5e,1802,2024-08-18,9926.23,Healthcare,Debit Card,35903.21
4fc77768-5ebb-4ca5-a84b-f9625744f596,1203,2024-08-19,6044.51,Insurance premiums,Mobile Banking,4505.36
966be275-c2fe-4954-8dfd-9531302b7831,1964,2024-08-19,8986.34,Utilities,Credit Card,59606.04
e61599c8-cbf8-4f86-8ec3-f970956d80e4,1467,2024-08-19,56.73,Insurance premiums,Debit Card,99571.56
2a60c652-e714-4668-8f1d-7d3a9feefdff,1896,2024-08-19,7263.99,Utilities,ATM,81043.08
cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,1246,2024-08-19,5020.85,Savings and investments,ATM,53064.51
8787ea21-0448-4a22-8308-aa5e694d7b00,1038,2024-08-19,1763.39,Insurance premiums,Debit Card,62015.33
93e34c35-ef0a-473d-93d2-d56dd0401587,1172,2024-08-19,7818.36,Savings and investments,UPI,77368.49
587ef344-6f3f-420c-98b8-e4cc1bc044fc,1986,2024-08-20,7491.86,Utilities,Mobile Wallet,82020.47
2999394c-54a7-469b-9cd6-6b09cf0e6d2b,1792,2024-08-20,8456.22,Education fees,ATM,55532.59
6a7e4c36-6613-4e69-b418-8109d3d1bf0f,1737,2024-08-20,9024.91,Education fees,Mobile Wallet,92431.01
a43afb7a-c40d-4874-a2ab-7752c4db5a62,1905,2024-08-20,7982.12,Rent/EMI,UPI,99411.68
0b19f88e-9d77-445e-b206-c26938b77c07,1370,2024-08-20,5112.12,Utilities,Debit Card,79310.53
d36357b6-6f81-4f4f-b701-f7bb7bc67e1f,1444,2024-08-20,9784.46,Travel and vacations,UPI,87321.63
bc5fd4dd-d92f-4c1e-9f70-fb2a78bb22a5,1895,2024-08-20,1374.81,Travel and vacations,Debit Card,7306.95
d4d13d55-1db6-4844-95fa-9483f633cc2d,1388,2024-08-20,7802.68,Savings and investments,ATM,86326.29
88bd6407-2bcf-4e01-a28d-efe39bf00273,1598,2024-08-20,4312.92,Savings and investments,Internet Banking,36518.65
94f79dba-c581-4d2d-9a89-b71ea0d572c8,1832,2024-08-21,6993.7,Insurance premiums,Mobile Wallet,94001.34
dd334cc7-ab7f-489a-8d5f-4822696608aa,1497,2024-08-21,338.8,Education fees,UPI,68074.62
5d678bb1-945e-42e4-888a-93ec70d9c9f8,1357,2024-08-21,9308.2,Insurance premiums,ATM,39947.17
f5c9b047-9c10-4572-8f6b-40d09efba58b,1702,2024-08-22,3704.98,Travel and vacations,Credit Card,6524.73
88ffbd40-3b72-486d-92fa-675fa6fd0cb1,1269,2024-08-22,7137.62,Savings and investments,UPI,8168.47
2451e5a4-11d0-49b2-a699-cd99a847bce7,1461,2024-08-22,7655.82,Dining and entertainment,Mobile Wallet,98914.52
30a5648e-efe9-43d0-b639-08bf03ece8ff,1339,2024-08-22,2095.23,Rent/EMI,Internet Banking,69871.07
3764fbda-3108-4448-af65-fafab0ae8f08,1134,2024-08-22,946.83,Dining and entertainment,Credit Card,74874.35
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,1829,2024-08-23,6835.2,Education fees,UPI,35068.82
177d6e7e-07d9-44ce-b8c8-8faea2178f84,1696,2024-08-23,6129.88,Fuel and transportation,ATM,39693.42
3f22faf8-23be-401d-83cf-2fde24933b83,1305,2024-08-23,8424.61,Clothing and accessories,Mobile Banking,20291.65
18b87245-6e8f-45a1-97dd-ed8115da705c,1642,2024-08-23,5478.5,Travel and vacations,Credit Card,48553.01
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,1607,2024-08-24,1135.09,Clothing and accessories,Debit Card,94568.86
edd4253b-50f0-4d0a-b50c-ab754ccc9bc2,1441,2024-08-24,746.24,Travel and vacations,Credit Card,62503.96
89c8d2ab-6b44-4a8d-95f2-5073f41402b1,1856,2024-08-24,8612.14,Savings and investments,ATM,99957.46
a757075b-d47f-43b1-bc69-c1551a37f6bd,1432,2024-08-24,8092.63,Clothing and accessories,ATM,3014.58
7f54a511-01fa-464e-9eb7-4b5653ffd3a2,1970,2024-08-24,7020.18,Rent/EMI,ATM,44383.34
725d4259-3c4b-4eec-a231-ee7342c2d2eb,1542,2024-08-25,9832.0,Insurance premiums,Internet Banking,96137.91
095ffa81-40d9-4bce-b930-ba208b040f49,1916,2024-08-25,5305.18,Groceries and household essentials,Debit Card,21536.0
2f12b150-605f-41eb-8cc5-7e0d26332018,1355,2024-08-25,9824.68,Fuel and transportation,UPI,88589.37
f780ef2f-664d-4922-a590-fd3cad6ecc57,1911,2024-08-25,506.6,Fuel and transportation,UPI,64896.26
71299889-a01a-4992-bf9d-3e64c1a6423b,1029,2024-08-26,1845.14,Donations and religious offerings,Mobile Wallet,31243.98
01a9e71f-de8a-474b-8f36-d58b47378190,1781,2024-08-26,3399.12,Utilities,Internet Banking,10123.28
96ef2ad6-b97e-4703-86c8-adfe7bf47042,1179,2024-08-26,2047.91,Clothing and accessories,Credit Card,53319.81
8026695f-f8cd-488b-836d-76e2b83cfe0b,1526,2024-08-26,2418.15,Travel and vacations,Internet Banking,21816.56
2179e3f0-6612-4ab4-b9b2-1e6e586a346a,1501,2024-08-26,2923.91,Fuel and transportation,Credit Card,84277.53
0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,1491,2024-08-26,5848.92,Travel and vacations,UPI,42039.05
f50bea63-371e-4d7b-a7cd-813047229389,1470,2024-08-27,5385.47,Insurance premiums,ATM,55428.04
892e6161-be2d-440a-9e9b-23bc50c7c006,1316,2024-08-27,7896.67,Groceries and household essentials,Mobile Banking,36803.69
734a6ca3-8116-43fc-a2e7-c1a612d2fa06,1526,2024-08-27,9855.61,Travel and vacations,Mobile Wallet,9974.9
5fb8d16c-2720-497d-b2eb-d6899be578c7,1674,2024-08-27,4338.96,Insurance premiums,Internet Banking,46968.95
e05b46c5-5636-4094-a974-31db09a9d1c1,1228,2024-08-27,8356.48,Groceries and household essentials,Credit Card,46568.89
2e9522d6-9679-4482-a3c9-88e48d2238e6,1154,2024-08-28,3482.43,Groceries and household essentials,Internet Banking,10902.66
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,1895,2024-08-28,5416.04,Travel and vacations,Mobile Wallet,35103.1
e0b15aba-a6a2-4967-a79b-44b6da509fed,1201,2024-08-28,6368.82,Clothing and accessories,Credit Card,12954.44
ae62990c-19bd-4f93-b8ef-7666b7a4c719,1623,2024-08-28,597.53,Travel and vacations,UPI,65976.21
5563f616-00e8-4ece-8b49-452d46d483f3,1570,2024-08-28,2529.52,Utilities,Internet Banking,13767.24
d7c524a5-5304-417f-af42-e12f3838b326,1610,2024-08-28,682.1,Insurance premiums,Mobile Banking,99614.08
b15e54f6-d4d3-4795-ae4b-ebc429890880,1253,2024-08-28,4633.22,Fuel and transportation,Credit Card,19253.8
f80b2cea-658e-44a2-9879-cf35f4719986,1267,2024-08-29,6578.39,Travel and vacations,Credit Card,19241.83
de70bd30-00a2-4367-94fb-09f053c93ae7,1574,2024-08-29,8245.7,Travel and vacations,ATM,11914.83
46b82659-11df-42d7-9d30-de8922f235f2,1764,2024-08-29,4335.02,Fuel and transportation,Internet Banking,53491.94
89c5b31a-eb6c-4016-8ee6-24d09dac6e83,1240,2024-08-29,6330.05,Dining and entertainment,Debit Card,74803.25
9ea7017c-b89f-4039-a107-cc4686341718,1671,2024-08-29,957.43,Utilities,ATM,21735.41
e7ea8d5a-31a3-4c4d-828c-37e787d5b7be,1955,2024-08-29,5642.08,Dining and entertainment,Debit Card,11368.04
6346d4ef-69ef-44e3-8ab6-821c0328c136,1423,2024-08-30,587.92,Fuel and transportation,Debit Card,99238.61
936cd31c-f7bf-4244-bdb2-a7aaa205e54f,1134,2024-08-30,2151.34,Groceries and household essentials,Mobile Banking,50711.04
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,1400,2024-08-30,4657.48,Travel and vacations,Mobile Banking,69198.51
5543fc3c-38b8-424e-96ea-57b3beed10b6,1978,2024-08-30,7155.71,Education fees,Internet Banking,65769.22
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,1424,2024-08-30,4105.61,Clothing and accessories,Internet Banking,41869.54
45f8c28d-a255-41bb-8795-8c1f538d6b8c,1529,2024-08-31,7666.47,Groceries and household essentials,Mobile Wallet,85802.88
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,1955,2024-08-31,8772.12,Utilities,UPI,36363.32
3e351128-7900-47f9-9382-9b43922fe15a,1576,2024-08-31,9961.16,Utilities,Mobile Banking,21708.85
ed3049cf-43e4-48fc-a3f2-ae24fc3d3348,1255,2024-08-31,6685.99,Education fees,Mobile Wallet,56208.41
61935990-abdd-4a8f-a4b0-5c89f10bce9c,1828,2024-08-31,9676.94,Rent/EMI,UPI,56772.25
28c13091-444d-410b-bf87-e362cf8d446a,1414,2024-08-31,7255.6,Healthcare,Debit Card,98081.84
0b36e356-339b-47a8-8b1f-0d7b0977c513,1415,2024-09-01,3823.68,Clothing and accessories,Internet Banking,6083.44
989bc4da-9b37-422b-aa8a-616fc3b290d0,1972,2024-09-01,7444.24,Clothing and accessories,Internet Banking,58940.36
28f49481-a0a0-4dc4-a720-9bdf1c11f735,1835,2024-09-01,738.66,Clothing and accessories,Mobile Wallet,13013.17
72bb912d-7da6-4785-b63b-4dc3a559e463,1585,2024-09-01,3621.64,Dining and entertainment,UPI,29875.46
f4488385-8de7-4d6c-9490-77c27674456f,1345,2024-09-01,7918.14,Savings and investments,UPI,75849.63
3373730e-fc31-4597-9f11-9c0f3967e60a,1433,2024-09-01,7901.31,Utilities,Internet Banking,99074.71
25c61c45-c63d-44ee-941c-7a863ba5cd2f,1695,2024-09-01,4526.73,Education fees,Credit Card,44671.96
a4bbf962-606e-4e1c-8f15-84494f40c22f,1425,2024-09-01,4595.14,Groceries and household essentials,Mobile Banking,46506.64
5b6a8102-0428-4378-bf50-23f440ef3935,1016,2024-09-01,115.79,Clothing and accessories,Internet Banking,1679.17
4f1639a0-0a17-491e-a576-9411a0a11839,1093,2024-09-01,9466.81,Rent/EMI,Mobile Wallet,45387.24
d908a121-d1a7-4a20-91b4-61e9b15da72d,1532,2024-09-02,2736.27,Savings and investments,UPI,14147.77
1efd76e9-ce37-44af-99b4-9350af2b99b4,1811,2024-09-02,8216.44,Fuel and transportation,Internet Banking,96500.03
e6b3c944-cb32-4e35-b922-bac282dc4c8e,1195,2024-09-02,901.85,Donations and religious offerings,Internet Banking,49113.5
ad5900dd-1bff-4142-a5e1-5b5557d3f4dd,1717,2024-09-03,6201.48,Insurance premiums,UPI,72801.87
c696f5e6-4944-451b-a726-be23e776b886,1796,2024-09-03,3849.63,Clothing and accessories,Internet Banking,96643.68
2bffe17b-5324-41fc-b758-dce20556daea,1285,2024-09-03,5602.96,Rent/EMI,Credit Card,77231.84
56dc8907-ba6c-44ab-a712-303a0f844fef,1137,2024-09-03,2681.44,Utilities,UPI,55545.75
c5e78b23-f461-4f09-985a-befbd1812f77,1781,2024-09-04,4736.6,Utilities,ATM,58942.67
614077d3-9ec4-4a48-9773-f98d550c2fe9,1352,2024-09-04,3155.32,Utilities,Internet Banking,50581.98
24f43c62-b523-40de-9b87-d29c4cfd0fc1,1343,2024-09-04,4493.97,Dining and entertainment,Debit Card,25329.32
4f3949a8-3d3a-4582-88b4-f4743be79df4,1239,2024-09-05,5420.61,Groceries and household essentials,Debit Card,50637.64
1679742f-ff4c-46d6-b1f2-ce8fb69f68c3,1385,2024-09-05,2838.99,Insurance premiums,Credit Card,11831.84
35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,1033,2024-09-05,3618.89,Healthcare,ATM,61802.83
ccc56569-f9e8-4369-a999-b735dd56cc94,1965,2024-09-05,3550.0,Insurance premiums,Mobile Wallet,89218.33
34e50699-c8eb-427a-a3a4-e70e9dbc15c0,1048,2024-09-05,9268.52,Insurance premiums,Internet Banking,95691.85
409e7a80-86c5-41d6-9ea9-f50831227592,1100,2024-09-06,9726.34,Rent/EMI,Debit Card,30397.8
dcb91d5f-593c-472b-8347-dbca7321a8b2,1804,2024-09-06,1651.31,Dining and entertainment,UPI,25430.82
47c1c017-6045-4909-936d-47d73e0f84ce,1126,2024-09-06,3697.58,Travel and vacations,Mobile Wallet,4217.66
3bf2025f-4a0d-4b73-be54-ee4b80ff5173,1678,2024-09-06,3986.18,Utilities,Credit Card,30525.63
fd372539-65f2-42f9-83f0-2dc74f612217,1660,2024-09-06,7854.54,Savings and investments,Mobile Wallet,97397.05
33173470-38f1-4a81-b87f-2425dbccc477,1027,2024-09-06,885.28,Insurance premiums,Debit Card,86751.71
f54e2019-ba35-444e-99e1-ac095970a859,1758,2024-09-07,5888.96,Rent/EMI,ATM,67148.48
4e20fd1a-5983-46e3-b5d6-6ed4eb1fa9f2,1186,2024-09-07,550.33,Insurance premiums,Credit Card,21560.2
e43e4288-a2b5-4498-9cb8-5aedf5f62c97,1407,2024-09-08,6515.87,Education fees,Mobile Wallet,67598.57
5274ee11-b61d-4906-a570-35db3fead90a,1158,2024-09-08,447.41,Education fees,Mobile Banking,5560.12
81df6517-561c-4210-97fe-56c54c9a9f24,1506,2024-09-08,2721.94,Dining and entertainment,Credit Card,54957.4
0a8bb5b4-9049-4583-ac86-a890d7b00bdc,1721,2024-09-08,2187.22,Dining and entertainment,Mobile Wallet,70524.09
19597b5a-a7a8-4636-aa35-df59e2aa7a5d,1376,2024-09-09,4397.67,Insurance premiums,UPI,44253.8
5e659654-0e90-48b6-89a0-a0f673b0a091,1556,2024-09-09,5266.97,Fuel and transportation,Mobile Wallet,50669.16
4a94ae9f-cc35-4e4f-b03e-957f35ab8466,1645,2024-09-09,142.58,Insurance premiums,UPI,10547.49
8c459ce2-67f4-4ad5-8d0b-0d1a91b0e1d9,1249,2024-09-09,7517.24,Savings and investments,Mobile Banking,66984.75
b97e6224-891f-4912-97ab-b8635efeef4f,1230,2024-09-09,1668.43,Utilities,Mobile Wallet,84653.37
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,1851,2024-09-09,1430.99,Donations and religious offerings,Internet Banking,45135.85
b231c60b-78f2-4e6b-946b-415deada79a3,1490,2024-09-09,9148.69,Donations and religious offerings,Mobile Banking,70524.97
175a81ec-112f-4612-b969-9ed2ec48bf55,1585,2024-09-09,4195.04,Travel and vacations,ATM,50054.79
6c6f7633-a260-4723-97a0-df490d01280f,1180,2024-09-09,8050.89,Donations and religious offerings,Mobile Banking,46722.71
7f2984f5-bec3-4a37-9b3d-74bde91e314e,1694,2024-09-09,9473.95,Healthcare,Internet Banking,77059.14
f3821cfd-c083-473a-873b-d358610e6a64,1052,2024-09-09,2075.4,Clothing and accessories,Debit Card,92803.44
25b8a42f-836b-45c7-a7c2-25da73069588,1059,2024-09-09,5645.74,Insurance premiums,Mobile Banking,53234.19
91ddb9bf-613d-4de9-bae2-802354720d2d,1860,2024-09-09,3901.71,Clothing and accessories,Internet Banking,96579.96
8f0881ee-8011-416b-bae8-8926b423ccde,1793,2024-09-09,6134.21,Healthcare,Mobile Wallet,84913.51
094d916d-eb6d-4fed-af15-8d5b2d007d05,1587,2024-09-10,6757.5,Utilities,Debit Card,74207.61
e62d2d06-cf9b-4558-9a7f-195b73557b9d,1241,2024-09-10,4495.02,Dining and entertainment,Credit Card,30543.61
e1dace6a-6afa-428c-acd1-0b9febe5841f,1170,2024-09-10,3708.49,Dining and entertainment,Mobile Wallet,10739.04
08a8ac7f-8621-48ad-8f09-105cf50d7a37,1642,2024-09-10,1521.39,Savings and investments,Credit Card,32315.07
3b6dca0d-6fe5-440b-9901-ef870dbf0caf,1623,2024-09-10,2862.63,Travel and vacations,ATM,48432.97
bd44089d-9dd2-49de-bd98-fe336498abe9,1814,2024-09-11,5367.52,Rent/EMI,Internet Banking,82572.34
6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,1357,2024-09-11,5626.85,Donations and religious offerings,Credit Card,29135.04
3f4b1a70-c074-418e-825a-609f7337c599,1635,2024-09-11,649.29,Donations and religious offerings,ATM,94785.22
eadf5085-3fcb-4546-8eb2-25790cdb1ca4,1587,2024-09-12,2879.18,Healthcare,Internet Banking,34400.24
59a1120e-1bb4-4332-98e7-012f39681c81,1886,2024-09-12,9027.99,Education fees,Mobile Banking,72252.28
6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,1900,2024-09-12,3119.98,Groceries and household essentials,ATM,94550.66
5a1baf0e-5911-46dc-9d3e-503a9645f0e4,1672,2024-09-12,3664.78,Healthcare,ATM,10194.98
73253aa3-ec17-4298-943d-f5b3a58e83dd,1848,2024-09-12,4820.92,Savings and investments,UPI,75945.23
